species,temperature,irradiance,growth rate,daylength,environment,taxon,reference
Eucampia zodiacus,9,150,0.888099286,10,marine,diatom,16
Eucampia zodiacus,9,200,0.805759382,10,marine,diatom,16
Eucampia zodiacus,9,250,1.017322259,10,marine,diatom,16
Eucampia zodiacus,9,300,1.005912162,10,marine,diatom,16
Eucampia zodiacus,9,350,1.014788475,10,marine,diatom,16
Eucampia zodiacus,12.5,5,0.300970874,10,marine,diatom,16
Eucampia zodiacus,12.5,10,0.242718447,10,marine,diatom,16
Eucampia zodiacus,12.5,20,0.310679612,10,marine,diatom,16
Eucampia zodiacus,12.5,30,0.572815534,10,marine,diatom,16
Eucampia zodiacus,12.5,50,0.834951456,10,marine,diatom,16
Eucampia zodiacus,12.5,70,0.902912621,10,marine,diatom,16
Eucampia zodiacus,12.5,90,1.048543689,10,marine,diatom,16
Eucampia zodiacus,12.5,120,1.029126214,10,marine,diatom,16
Eucampia zodiacus,12.5,150,1.145631068,10,marine,diatom,16
Eucampia zodiacus,12.5,200,0.961165049,10,marine,diatom,16
Eucampia zodiacus,12.5,250,1.116504854,10,marine,diatom,16
Eucampia zodiacus,12.5,350,1.388349515,10,marine,diatom,16
Eucampia zodiacus,15,5,0,10,marine,diatom,16
Eucampia zodiacus,15,10,0.231543624,10,marine,diatom,16
Eucampia zodiacus,15,20,0.352348993,10,marine,diatom,16
Eucampia zodiacus,15,30,0.573825503,10,marine,diatom,16
Eucampia zodiacus,15,50,0.956375839,10,marine,diatom,16
Eucampia zodiacus,15,70,1.10738255,10,marine,diatom,16
Eucampia zodiacus,15,90,1.379194631,10,marine,diatom,16
Eucampia zodiacus,15,120,1.32885906,10,marine,diatom,16
Eucampia zodiacus,15,150,1.389261745,10,marine,diatom,16
Eucampia zodiacus,15,200,1.258389262,10,marine,diatom,16
Eucampia zodiacus,15,250,1.419463087,10,marine,diatom,16
Eucampia zodiacus,15,350,1.802013423,10,marine,diatom,16
Eucampia zodiacus,25,5,0,10,marine,diatom,16
Eucampia zodiacus,25,10,0.161374895,10,marine,diatom,16
Eucampia zodiacus,25,20,0.373238757,10,marine,diatom,16
Eucampia zodiacus,25,30,0.605320723,10,marine,diatom,16
Eucampia zodiacus,25,50,1.241169658,10,marine,diatom,16
Eucampia zodiacus,25,70,1.604307405,10,marine,diatom,16
Eucampia zodiacus,25,90,1.916940102,10,marine,diatom,16
Eucampia zodiacus,25,120,2.249501383,10,marine,diatom,16
Eucampia zodiacus,25,150,2.046725214,10,marine,diatom,16
Eucampia zodiacus,25,200,2.449511034,10,marine,diatom,16
Eucampia zodiacus,25,250,2.327028244,10,marine,diatom,16
Eucampia zodiacus,25,300,2.305555556,10,marine,diatom,16
Eucampia zodiacus,25,350,3.011371679,10,marine,diatom,16
Coscinodiscus granii,9,5,0.105095541,10,marine,diatom,17
Coscinodiscus granii,9,10,0.085987261,10,marine,diatom,17
Coscinodiscus granii,9,20,0.191082803,10,marine,diatom,17
Coscinodiscus granii,9,30,0.296178344,10,marine,diatom,17
Coscinodiscus granii,9,50,0.305732484,10,marine,diatom,17
Coscinodiscus granii,9,70,0.415605096,10,marine,diatom,17
Coscinodiscus granii,9,90,0.386942675,10,marine,diatom,17
Coscinodiscus granii,9,120,0.496815287,10,marine,diatom,17
Coscinodiscus granii,9,150,0.434713376,10,marine,diatom,17
Coscinodiscus granii,9,185,0.449044586,10,marine,diatom,17
Coscinodiscus granii,9,250,0.415605096,10,marine,diatom,17
Coscinodiscus granii,9,300,0.406050955,10,marine,diatom,17
Coscinodiscus granii,9,350,0.410828025,10,marine,diatom,17
Coscinodiscus granii,12.5,5,0.069186962,10,marine,diatom,17
Coscinodiscus granii,12.5,10,0.092191319,10,marine,diatom,17
Coscinodiscus granii,12.5,20,0.341312202,10,marine,diatom,17
Coscinodiscus granii,12.5,30,0.433452803,10,marine,diatom,17
Coscinodiscus granii,12.5,50,0.484040652,10,marine,diatom,17
Coscinodiscus granii,12.5,70,0.534585028,10,marine,diatom,17
Coscinodiscus granii,12.5,90,0.534338682,10,marine,diatom,17
Coscinodiscus granii,12.5,120,0.59399061,10,marine,diatom,17
Coscinodiscus granii,12.5,150,0.672118478,10,marine,diatom,17
Coscinodiscus granii,12.5,185,0.653070146,10,marine,diatom,17
Coscinodiscus granii,12.5,250,0.620182972,10,marine,diatom,17
Coscinodiscus granii,12.5,300,0.688841015,10,marine,diatom,17
Coscinodiscus granii,12.5,350,0.609800218,10,marine,diatom,17
Coscinodiscus granii,15,5,0.033281005,10,marine,diatom,17
Coscinodiscus granii,15,10,0.090356582,10,marine,diatom,17
Coscinodiscus granii,15,20,0.252149211,10,marine,diatom,17
Coscinodiscus granii,15,30,0.356784032,10,marine,diatom,17
Coscinodiscus granii,15,50,0.542266577,10,marine,diatom,17
Coscinodiscus granii,15,70,0.580130074,10,marine,diatom,17
Coscinodiscus granii,15,90,0.689407191,10,marine,diatom,17
Coscinodiscus granii,15,120,0.727143605,10,marine,diatom,17
Coscinodiscus granii,15,150,0.779180683,10,marine,diatom,17
Coscinodiscus granii,15,185,0.697794722,10,marine,diatom,17
Coscinodiscus granii,15,250,0.773207745,10,marine,diatom,17
Coscinodiscus granii,15,300,0.715474322,10,marine,diatom,17
Coscinodiscus granii,15,350,0.729161994,10,marine,diatom,17
Coscinodiscus granii,20,5,0,10,marine,diatom,17
Coscinodiscus granii,20,10,0.124203822,10,marine,diatom,17
Coscinodiscus granii,20,20,0.310509554,10,marine,diatom,17
Coscinodiscus granii,20,30,0.444267516,10,marine,diatom,17
Coscinodiscus granii,20,50,0.73089172,10,marine,diatom,17
Coscinodiscus granii,20,70,0.874203822,10,marine,diatom,17
Coscinodiscus granii,20,120,1.141719745,10,marine,diatom,17
Coscinodiscus granii,20,150,1.117834395,10,marine,diatom,17
Coscinodiscus granii,20,185,1.122611465,10,marine,diatom,17
Coscinodiscus granii,20,250,1.165605096,10,marine,diatom,17
Coscinodiscus granii,20,300,1.160828025,10,marine,diatom,17
Coscinodiscus granii,20,350,1.237261147,10,marine,diatom,17
Coscinodiscus wailesii,9,5,0,10,marine,diatom,17
Coscinodiscus wailesii,9,10,0.071884984,10,marine,diatom,17
Coscinodiscus wailesii,9,20,0.162939297,10,marine,diatom,17
Coscinodiscus wailesii,9,30,0.191693291,10,marine,diatom,17
Coscinodiscus wailesii,9,50,0.297124601,10,marine,diatom,17
Coscinodiscus wailesii,9,70,0.349840256,10,marine,diatom,17
Coscinodiscus wailesii,9,90,0.479233227,10,marine,diatom,17
Coscinodiscus wailesii,9,120,0.50798722,10,marine,diatom,17
Coscinodiscus wailesii,9,150,0.589456869,10,marine,diatom,17
Coscinodiscus wailesii,9,185,0.608626198,10,marine,diatom,17
Coscinodiscus wailesii,9,250,0.484025559,10,marine,diatom,17
Coscinodiscus wailesii,9,300,0.498402556,10,marine,diatom,17
Coscinodiscus wailesii,9,350,0.608626198,10,marine,diatom,17
Coscinodiscus wailesii,12.5,5,0,10,marine,diatom,17
Coscinodiscus wailesii,12.5,10,0.036923077,10,marine,diatom,17
Coscinodiscus wailesii,12.5,20,0.230769231,10,marine,diatom,17
Coscinodiscus wailesii,12.5,30,0.3,10,marine,diatom,17
Coscinodiscus wailesii,12.5,50,0.36,10,marine,diatom,17
Coscinodiscus wailesii,12.5,70,0.516923077,10,marine,diatom,17
Coscinodiscus wailesii,12.5,90,0.563076923,10,marine,diatom,17
Coscinodiscus wailesii,12.5,120,0.498461538,10,marine,diatom,17
Coscinodiscus wailesii,12.5,150,0.590769231,10,marine,diatom,17
Coscinodiscus wailesii,12.5,185,0.66,10,marine,diatom,17
Coscinodiscus wailesii,12.5,250,0.576923077,10,marine,diatom,17
Coscinodiscus wailesii,12.5,300,0.78,10,marine,diatom,17
Coscinodiscus wailesii,12.5,350,0.650769231,10,marine,diatom,17
Coscinodiscus wailesii,15,5,0.004799165,10,marine,diatom,17
Coscinodiscus wailesii,15,10,0.076294806,10,marine,diatom,17
Coscinodiscus wailesii,15,20,0.190692302,10,marine,diatom,17
Coscinodiscus wailesii,15,30,0.262247559,10,marine,diatom,17
Coscinodiscus wailesii,15,50,0.472002385,10,marine,diatom,17
Coscinodiscus wailesii,15,70,0.481764662,10,marine,diatom,17
Coscinodiscus wailesii,15,90,0.696296296,10,marine,diatom,17
Coscinodiscus wailesii,15,120,0.725225427,10,marine,diatom,17
Coscinodiscus wailesii,15,150,0.835099486,10,marine,diatom,17
Coscinodiscus wailesii,15,185,0.830762352,10,marine,diatom,17
Coscinodiscus wailesii,15,250,0.783918325,10,marine,diatom,17
Coscinodiscus wailesii,15,300,0.87975259,10,marine,diatom,17
Coscinodiscus wailesii,15,350,0.999396378,10,marine,diatom,17
Coscinodiscus wailesii,20,5,0,10,marine,diatom,17
Coscinodiscus wailesii,20,10,0.047770701,10,marine,diatom,17
Coscinodiscus wailesii,20,20,0.238853503,10,marine,diatom,17
Coscinodiscus wailesii,20,30,0.296178344,10,marine,diatom,17
Coscinodiscus wailesii,20,50,0.496815287,10,marine,diatom,17
Coscinodiscus wailesii,20,70,0.611464968,10,marine,diatom,17
Coscinodiscus wailesii,20,120,0.931528662,10,marine,diatom,17
Coscinodiscus wailesii,20,150,1.007961783,10,marine,diatom,17
Coscinodiscus wailesii,20,185,1.070063694,10,marine,diatom,17
Coscinodiscus wailesii,20,250,1.184713376,10,marine,diatom,17
Coscinodiscus wailesii,20,300,1.108280255,10,marine,diatom,17
Coscinodiscus wailesii,20,350,1.117834395,10,marine,diatom,17
Cryptomonas sp. 1,26,25,0,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,26,52,0,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,26,110,0,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,26,200,0,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,26,290,0,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,25,0.1202,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,25,0.1466,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,25,0.1994,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,52,0.3399,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,52,0.3228,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,52,0.3166,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,110,0.3862,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,110,0.4328,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,110,0.4701,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,110,0.4996,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,200,0.4936,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,200,0.5215,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,200,0.5325,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,200,0.5605,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,290,0.292,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,290,0.3386,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,290,0.3526,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,21,290,0.4022,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,25,0.2155,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,25,0.2243,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,25,0.2306,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,25,0.2494,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,52,0.3622,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,52,0.376,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,52,0.3961,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,110,0.4237,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,110,0.4249,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,110,0.4651,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,110,0.4889,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,200,0.4461,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,200,0.4561,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,200,0.4712,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,290,0.4287,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,290,0.4487,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,16,290,0.4675,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,25,0.1781,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,25,0.1907,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,25,0.193,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,25,0.2001,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,52,0.2959,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,52,0.3014,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,52,0.31,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,52,0.3186,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,110,0.2405,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,110,0.2499,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,200,0.1633,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,200,0.1703,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,200,0.1829,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,200,0.1963,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,290,0.1466,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,290,0.1497,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,290,0.1615,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,12,290,0.174,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,30,0.1095,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,30,0.1142,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,30,0.119,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,75,0.1611,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,75,0.18,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,75,0.1949,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,111,0.2014,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,111,0.2093,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,111,0.21,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,195,0.2013,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,195,0.2154,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,195,0.2233,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,280,0.2042,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,280,0.2145,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,10,280,0.2278,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,30,0.0623,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,30,0.0816,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,30,0.0915,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,30,0.1108,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,75,0.0569,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,75,0.0793,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,75,0.0836,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,75,0.1047,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,111,0.0838,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,111,0.0912,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,111,0.0962,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,111,0.1149,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,195,0.0897,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,195,0.1009,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,195,0.1053,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,280,0.059,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,280,0.0981,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,280,0.1193,16,freshwater,cryptophyte,18
Cryptomonas sp. 1,5,280,0.1193,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,27,0.1468,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,27,0.17,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,27,0.1956,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,27,0.2212,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,57,0.6068,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,57,0.6602,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,57,0.6371,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,57,0.6904,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,121,0.9045,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,121,0.9348,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,121,0.995,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,185,0.8867,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,185,0.9261,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,267,0.8051,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,267,0.8306,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,25,267,0.8561,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,27,0.0882,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,27,0.1115,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,27,0.1628,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,57,0.5375,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,57,0.547,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,57,0.6029,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,121,0.6275,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,121,0.6461,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,121,0.8559,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,121,0.8793,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,185,0.8479,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,185,0.8737,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,185,0.8807,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,185,0.9273,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,267,0.6719,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,267,0.7092,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,267,0.7279,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,21,267,0.8001,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,27,0.15,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,27,0.1795,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,27,0.2105,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,57,0.2782,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,57,0.286,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,57,0.2922,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,121,0.4804,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,121,0.5083,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,121,0.5051,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,185,0.4794,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,185,0.512,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,185,0.543,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,267,0.4285,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,267,0.4285,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,267,0.4611,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,16,267,0.4285,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,27,0.0663,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,27,0.0725,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,27,0.0818,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,57,0.4178,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,57,0.4271,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,57,0.4457,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,57,0.4659,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,121,0.4944,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,121,0.5316,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,121,0.5564,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,121,0.5843,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,185,0.4685,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,185,0.4623,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,185,0.487,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,185,0.5104,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,267,0.1897,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,267,0.3867,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,267,0.4083,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,267,0.4363,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,267,0.458,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,12,57,0.1557,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,30,0.1712,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,30,0.1869,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,75,0.3064,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,75,0.3298,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,75,0.3376,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,110,0.2933,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,110,0.3011,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,196,0.2904,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,196,0.3092,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,280,0.2111,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,280,0.2345,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,8,280,0.2766,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,30,-0.0944,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,30,-0.0773,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,30,-0.0617,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,30,-0.0539,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,75,0.1063,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,75,0.1203,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,110,0.1124,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,110,0.117,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,110,0.1412,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,196,0.094,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,196,0.1244,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,280,0.0414,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,280,0.0624,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,280,0.0718,16,freshwater,cryptophyte,18
Cryptomonas sp. 2,5,280,0.0936,16,freshwater,cryptophyte,18
Thalassiosira curviseriata,5,10,0.16,12,marine,diatom,19
Thalassiosira curviseriata,5,25,0.31,12,marine,diatom,19
Thalassiosira curviseriata,5,50,0.35,12,marine,diatom,19
Thalassiosira curviseriata,5,80,0.45,12,marine,diatom,19
Thalassiosira curviseriata,5,100,0.5,12,marine,diatom,19
Thalassiosira curviseriata,10,10,0.15,12,marine,diatom,19
Thalassiosira curviseriata,10,25,0.38,12,marine,diatom,19
Thalassiosira curviseriata,10,50,0.59,12,marine,diatom,19
Thalassiosira curviseriata,10,80,0.66,12,marine,diatom,19
Thalassiosira curviseriata,10,100,0.66,12,marine,diatom,19
Thalassiosira curviseriata,15,10,0.28,12,marine,diatom,19
Thalassiosira curviseriata,15,25,0.69,12,marine,diatom,19
Thalassiosira curviseriata,15,50,0.95,12,marine,diatom,19
Thalassiosira curviseriata,15,80,1.07,12,marine,diatom,19
Thalassiosira curviseriata,15,100,1.05,12,marine,diatom,19
